"1109.0493","James Douglas","James S. Douglas and Keith Burnett","Imaging of quantum Hall states in ultracold atomic gases",,"Phys. Rev. A 84, 053608 (2011)","10.1103/PhysRevA.84.053608",,"cond-mat.quant-gas quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We examine off-resonant light scattering from ultracold atoms in the quantum
Hall regime. When the light scattering is spin dependent, we show that images
formed in the far field can be used to distinguish states of the system. The
spatial dependence of the far-field images is determined by the two-particle
spin-correlation functions, which the images are related to by a
transformation. Quasiholes in the system appear in images of the density formed
by collecting the scattered light with a microscope, where the quasihole
statistics are revealed by the reduction in density at the quasihole position.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:05:43 GMT""},{""version"":""v2"",""created"":""Fri, 11 Nov 2011 15:32:21 GMT""}]","2011-11-14"
"1109.0494","Larissa Ejzak","F. Alessandria, R. Ardito, D. R. Artusa, F. T. Avignone III, O.
  Azzolini, M. Balata, T. I. Banks, G. Bari, J. Beeman, F. Bellini, A. Bersani,
  M. Biassoni, T. Bloxham, C. Brofferio, C. Bucci, X. Z. Cai, L. Canonica, X.
  Cao, S. Capelli, L. Carbone, L. Cardani, M. Carrettoni, N. Casali, D. Chiesa,
  N. Chott, M. Clemenza, C. Cosmelli, O. Cremonesi, R. J. Creswick, I. Dafinei,
  A. Dally, V. Datskov, A. De Biasi, M. M. Deninno, S. Di Domizio, M. L. di
  Vacri, L. Ejzak, R. Faccini, D. Q. Fang, H. A. Farach, M. Faverzani, G.
  Fernandes, E. Ferri, F. Ferroni, E. Fiorini, M. A. Franceschi, S. J.
  Freedman, B. K. Fujikawa, A. Giachero, L. Gironi, A. Giuliani, J. Goett, P.
  Gorla, C. Gotti, E. Guardincerri, T. D. Gutierrez, E. E. Haller, K. Han, K.
  M. Heeger, H. Z. Huang, R. Kadel, K. Kazkaz, G. Keppel, L. Kogler, Yu. G.
  Kolomensky, D. Lenz, Y. L. Li, C. Ligi, X. Liu, Y. G. Ma, C. Maiano, M.
  Maino, M. Martinez, R. H. Maruyama, Y. Mei, N. Moggi, S. Morganti, T.
  Napolitano, S. Newman, S. Nisi, C. Nones, E. B. Norman, A. Nucciotti, T.
  O'Donnell, F. Orio, D. Orlandi, J. L. Ouellet, M. Pallavicini, V. Palmieri,
  L. Pattavina, M. Pavan, M. Pedretti, G. Pessina, G. Piperno, S. Pirro, E.
  Previtali, V. Rampazzo, F. Rimondi, C. Rosenfeld, C. Rusconi, E. Sala, S.
  Sangiorgio, N. D. Scielzo, M. Sisti, A. R. Smith, F. Stivanello, L.
  Taffarello, M. Tenconi, W. D. Tian, C. Tomei, S. Trentalange, G. Ventura, M.
  Vignati, B. S. Wang, H. W. Wang, T. Wise, A. Woodcraft, L. Zanotti, C. Zarra,
  B. X. Zhu, S. Zucchelli","Sensitivity and Discovery Potential of CUORE to Neutrinoless Double-Beta
  Decay","14 pages, 6 figures, revision for new submission to Astroparticle
  Physics",,,,"nucl-ex hep-ex hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a study of the sensitivity and discovery potential of CUORE, a
bolometric double-beta decay experiment under construction at the Laboratori
Nazionali del Gran Sasso in Italy. Two approaches to the computation of
experimental sensitivity for various background scenarios are presented, and an
extension of the sensitivity formulation to the discovery potential case is
also discussed. Assuming a background rate of 10^-2 cts/(keV kg y), we find
that, after 5 years of live time, CUORE has a 1 sigma sensitivity to the
neutrinoless double-beta decay half-life of T_1/2(1 sigma) = 1.6 \times 10^26 y
and thus a potential to probe the effective Majorana neutrino mass down to
40-100 meV; the sensitivity at 1.64 sigma, which corresponds to 90% C.L., will
be T_1/2(1.64 sigma) = 9.5 \times 10^25 y. This range is compared with the
claim of observation of neutrinoless double-beta decay in 76Ge and the
preferred range of the neutrino mass parameter space from oscillation results.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:07:08 GMT""},{""version"":""v2"",""created"":""Wed, 23 Nov 2011 16:31:53 GMT""},{""version"":""v3"",""created"":""Wed, 20 Mar 2013 15:35:31 GMT""}]","2013-03-21"
"1109.0495","Kirill A. Kazakov","Kirill A. Kazakov","Analytical study in the mechanism of flame movement in horizontal tubes","20 pages, 13 figures",,"10.1063/1.3684712",,"physics.flu-dyn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The problem of premixed flame propagation in wide horizontal tubes is
revisited. Employing the on-shell description of flames with arbitrary gas
expansion, a nonlinear second-order differential equation for the front
position of steady flame is derived. Solutions to this equation, obtained
numerically, reveal two distinct physical regimes of laminar flame propagation
controlled by the strong baroclinic effect. They differ by the front shape and
flame speed, the ratio of the total consumption rates in the two regimes being
1.4 to 1.8, depending on the value of the gas expansion coefficient. Comparison
with the existing experimental data on methane-air flames is made, and
explanation of the main trends in the observed flame behavior is given. It is
shown, in particular, that the faster (slower) regime of combustion is realized
in mixtures close to (far from) the stoichiometric composition, with pronounced
changeover in between.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:18:44 GMT""}]","2015-05-30"
"1109.0496","Gabriele Tartaglino-Mazzucchelli","Sergei M. Kuzenko, Gabriele Tartaglino-Mazzucchelli","Three-dimensional N=2 (AdS) supergravity and associated supercurrents","61 pages; V3: more typos corrected","JHEP 1112:052,2011","10.1007/JHEP12(2011)052","UUITP-25/11","hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Long ago, Achucarro and Townsend discovered that in three dimensions (3D)
N-extended anti-de Sitter (AdS) supergravity exists in several incarnations,
which were called the (p,q) AdS supergravity theories with non-negative
integers p>=q such that N=p+q. Using the superspace approach to 3D N-extended
supergravity developed in arXiv:1101.4013, we present three superfield
formulations for N=2 supergravity that allow for well defined cosmological
terms and supersymmetric AdS solutions. The conformal compensators
corresponding to these theories are respectively: (i) a chiral scalar
multiplet: (ii) a vector multiplet; and (iii) an improved complex linear
multiplet. The theories corresponding to (i) and (iii) are shown to provide two
dually equivalent realizations of the (1,1) AdS supergravity, while (ii)
describes the (2,0) AdS supergravity. We associate with each supergravity
formulation, with and without a cosmological term, a consistent supercurrent
multiplet. The supercurrents in the (1,1) and (2,0) AdS backgrounds are derived
for the first time. We elaborate on rigid supersymmetric theories in (1,1) and
(2,0) AdS superspaces.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:25:41 GMT""},{""version"":""v2"",""created"":""Tue, 27 Sep 2011 11:05:06 GMT""},{""version"":""v3"",""created"":""Fri, 28 Sep 2012 06:58:14 GMT""}]","2012-10-01"
"1109.0497","Alejandro B. Kolton","S. A. Ib\'a\~nez, A. B. Kolton, S. Risau-Gusman and S. Bouzat","Levy ratchets with dichotomic random flashing","15 pages, 6 figures","J. Stat. Mech. (2011) P08025","10.1088/1742-5468/2011/08/P08025",,"cond-mat.stat-mech cond-mat.dis-nn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Additive symmetric L\'evy noise can induce directed transport of overdamped
particles in a static asymmetric potential. We study, numerically and
analytically, the effect of an additional dichotomous random flashing in such
L\'evy ratchet system. For this purpose we analyze and solve the corresponding
fractional Fokker-Planck equations and we check the results with Langevin
simulations. We study the behavior of the current as function of the stability
index of the L\'evy noise, the noise intensity and the flashing parameters. We
find that flashing allows both to enhance and diminish in a broad range the
static L\'evy ratchet current, depending on the frequencies and asymmetry of
the multiplicative dichotomous noise, and on the additive L\'evy noise
parameters. Our results thus extend those for dichotomous flashing ratchets
with Gaussian noise to the case of broadly distributed noises.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:29:06 GMT""}]","2011-09-05"
"1109.0498","Saurabh Maiti","S. Maiti, M.M. Korshunov, T.A. Maier, P.J. Hirschfeld and A.V.
  Chubukov","Evolution of symmetry and structure of the gap in Fe-based
  superconductors with doping and interactions","24 pages, 14 figures, submitted to PRB","Phys. Rev. B 84, 224505 (2011)","10.1103/PhysRevB.84.224505",,"cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a detailed study of the symmetry and structure of the pairing gap
in Fe-based superconductors (FeSC). We treat FeSC as quasi-2D, decompose the
pairing interaction in the XY plane in s-wave and d-wave channels into
contributions from scattering between different Fermi surfaces and analyze how
each scattering evolves with doping and input parameters. We verify that each
interaction is well approximated by the lowest angular harmonics. We use this
simplification to analyze the interplay between the interaction with and
without spin-fluctuation components, the origin of the attraction in the
s+/-and d_{x2-y2} channels, the competition between them, the angular
dependence of the s+/- gaps along the electron Fermi surface, the conditions
under which s+/- gap develops nodes, and the origin of superconductivity in
heavily electron- or hole-doped systems, when only Fermi surfaces of one type
are present. We also discuss the relation between RPA and RG approaches for
FeSC.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:32:05 GMT""}]","2015-05-30"
"1109.0499","Muxin Han","Muxin Han, Mingyi Zhang","Asymptotics of Spinfoam Amplitude on Simplicial Manifold: Lorentzian
  Theory","54 pages, 2 figures, reference added","Class. Quantum Grav. 30 (2013) 165012","10.1088/0264-9381/30/16/165012",,"gr-qc hep-th math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The present paper studies the large-j asymptotics of the Lorentzian EPRL
spinfoam amplitude on a 4d simplicial complex with an arbitrary number of
simplices. The asymptotics of the spinfoam amplitude is determined by the
critical configurations. Here we show that, given a critical configuration in
general, there exists a partition of the simplicial complex into three type of
regions R_{Nondeg}, R_{Deg-A}, R_{Deg-B}, where the three regions are
simplicial sub-complexes with boundaries. The critical configuration implies
different types of geometries in different types of regions, i.e. (1) the
critical configuration restricted into R_{Nondeg}$ implies a nondegenerate
discrete Lorentzian geometry, (2) the critical configuration restricted into
R_{Deg-A}$ is degenerate of type-A in our definition of degeneracy, but implies
a nondegenerate discrete Euclidean geometry on R_{Deg-A}, (3) the critical
configuration restricted into R_{Deg-B} is degenerate of type-B, and implies a
vector geometry on R_{Deg-B}. With the critical configuration, we further make
a subdivision of the regions R_{Nondeg} and R_{Deg-A} into sub-complexes (with
boundary) according to their Lorentzian/Euclidean oriented 4-simplex volume
V_4(v), such that sgn(V_4(v)) is a constant sign on each sub-complex. Then in
the each sub-complex, the spinfoam amplitude at the critical configuration
gives the Regge action in Lorentzian or Euclidean signature respectively on
R_{Nondeg} or R_{Deg-A}. The Regge action reproduced here contains a sign
factor sgn(V_4(v)) of the oriented 4-simplex volume. Therefore the Regge action
reproduced here can be viewed a discretized Palatini action with on-shell
connection. Finally the asymptotic formula of the spinfoam amplitude is given
by a sum of the amplitudes evaluated at all possible critical configurations,
which are the products of the amplitudes associated to different type of
geometries.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:43:05 GMT""},{""version"":""v2"",""created"":""Wed, 14 Sep 2011 10:21:21 GMT""}]","2013-07-24"
"1109.0500","Muxin Han","Muxin Han, Mingyi Zhang","Asymptotics of Spinfoam Amplitude on Simplicial Manifold: Euclidean
  Theory","27 pages, 5 figures, references added","Class. Quantum Grav. 29 (2012) 165004","10.1088/0264-9381/29/16/165004",,"gr-qc hep-th math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the large-j asymptotics of the Euclidean EPRL/FK spin foam amplitude
on a 4d simplicial complex with arbitrary number of simplices. We show that for
a critical configuration (j_f, g_{ve}, n_{ef}) in general, there exists a
partition of the simplicial complex into three regions: Non-degenerate region,
Type-A degenerate region and Type-B degenerate region. On both the
non-degenerate and Type-A degenerate regions, the critical configuration
implies a non-degenerate Euclidean geometry, while on the Type-B degenerate
region, the critical configuration implies a vector geometry. Furthermore we
can split the Non-degenerate and Type-A regions into sub-complexes according to
the sign of Euclidean oriented 4-simplex volume. On each sub-complex, the spin
foam amplitude at critical configuration gives a Regge action that contains a
sign factor sgn(V_4(v)) of the oriented 4-simplices volume. Therefore the Regge
action reproduced here can be viewed as a discretized Palatini action with
on-shell connection. The asymptotic formula of the spin foam amplitude is given
by a sum of the amplitudes evaluated at all possible critical configurations,
which are the products of the amplitudes associated to different type of
geometries.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:45:09 GMT""},{""version"":""v2"",""created"":""Wed, 14 Sep 2011 10:19:13 GMT""}]","2015-05-30"
"1109.0501","Chris Messenger","Chris Messenger","A semi-coherent search strategy for known continuous wave sources in
  binary systems","18 pages, 4 figures",,"10.1103/PhysRevD.84.083003",,"gr-qc astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a method for detection of weak continuous signals from sources in
binary systems via the incoherent combination of many ""short""
coherently-analyzed segments. The main focus of the work is on the construction
of a metric on the parameter space for such signals for use in matched-filter
based searches. The metric is defined using a maximum likelihood detection
statistic applied to a binary orbit phase model including eccentricity. We find
that this metric can be accurately approximated by its diagonal form in the
regime where the segment length is << the orbital period. Hence correlations
between parameters are effectively removed by the combination of many
independent observation. We find that the ability to distinguish signal
parameters is independent of the total semi-coherent observation span (for the
semi-coherent span >> the segment length) for all but the orbital angular
frequency. Increased template density for this parameter scales linearly with
the observation span. We also present two example search schemes. The first
uses a re parameterized phase model upon which we compute the metric on
individual short coherently analyzed segments. The second assumes long >> the
orbital period segment lengths from which we again compute the coherent metric
and find it to be approximately diagonal. In this latter case we also show that
the semi-coherent metric is equal to the coherent metric.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:56:30 GMT""}]","2015-05-30"
"1109.0502","Kurt Langfeld","Kurt Langfeld and Andreas Wipf","Fermi-Einstein condensation in dense QCD-like theories","51 pages, 32 figures","Annals of Physics 327 (2012) 994-1029","10.1016/j.aop.2011.11.020",,"hep-lat hep-ph hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  While pure Yang-Mills theory feature the centre symmetry, this symmetry is
explicitly broken by the presence of dynamical matter. We study the impact of
the centre symmetry in such QCD-like theories. In the analytically solvable
Schwinger model, centre transitions take place even under extreme conditions,
temperature and/or density, and we show that they are key to the solution of
the Silver-Blaze problem. We then develop an effective SU(3) quark model which
confines quarks by virtue of centre sector transitions. The phase diagram by
confinement is obtained as a function of the temperature and the chemical
potential. We show that at low temperatures and intermediate values for the
chemical potential the centre dressed quarks undergo condensation due to Bose
like statistics. This is the Fermi Einstein condensation. To corroborate the
existence of centre sector transitions in gauge theories with matter, we study
(at vanishing chemical potential) the interface tension in the
three-dimensional Z2 gauge theory with Ising matter, the distribution of the
Polyakov line in the four-dimensional SU(2)-Higgs model and devise a new type
of order parameter which is designed to detect centre sector transitions. Our
analytical and numerical findings lead us to conjecture a new state of cold,
but dense matter in the hadronic phase for which Fermi Einstein condensation is
realised.
","[{""version"":""v1"",""created"":""Fri, 2 Sep 2011 16:56:53 GMT""}]","2012-02-07"
